"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 13, 2003","91.46","90.50","91.57","90.38","164.44M","1.71%"
"Aug 12, 2003","89.92","90.71","90.86","89.73","169.70M","-0.52%"
"Aug 11, 2003","90.39","89.73","90.39","88.84","162.30M","0.17%"
"Aug 08, 2003","90.24","91.12","91.35","90.24","173.12M","-0.90%"
"Aug 07, 2003","91.06","91.05","91.08","90.18","162.96M","0.24%"
"Aug 06, 2003","90.84","91.27","91.60","90.57","172.29M","-2.07%"
"Aug 05, 2003","92.76","92.94","93.38","92.61","180.72M","0.49%"
"Aug 04, 2003","92.31","92.45","93.08","92.14","169.16M","-1.23%"
"Aug 01, 2003","93.46","92.23","93.63","92.15","213.04M","2.12%"
"Jul 31, 2003","91.52","91.91","92.19","91.05","128.98M","-0.04%"
"Jul 30, 2003","91.56","92.59","92.94","91.55","167.00M","-1.26%"
"Jul 29, 2003","92.73","92.12","92.75","91.72","184.26M","0.73%"
"Jul 28, 2003","92.06","91.70","92.22","91.55","191.89M","1.90%"
"Jul 25, 2003","90.34","89.50","90.41","89.22","181.46M","0.26%"
"Jul 24, 2003","90.11","88.84","90.47","88.45","202.81M","1.01%"
"Jul 23, 2003","89.21","90.20","90.34","88.85","199.60M","-0.66%"
"Jul 22, 2003","89.80","88.63","89.88","88.63","228.12M","1.04%"
"Jul 21, 2003","88.88","89.60","90.07","88.68","272.57M","-0.84%"
"Jul 18, 2003","89.63","89.75","90.69","89.41","186.24M","-2.47%"
"Jul 16, 2003","91.90","92.40","92.65","90.90","199.61M","0.54%"
"Jul 15, 2003","91.41","92.65","92.84","91.23","285.97M","-0.99%"
"Jul 14, 2003","92.32","90.81","92.39","90.29","227.21M","2.41%"
"Jul 11, 2003","90.15","88.79","90.21","88.42","177.77M","0.60%"
"Jul 10, 2003","89.61","89.74","90.93","89.61","214.93M","-0.74%"
"Jul 09, 2003","90.28","90.66","90.91","90.12","161.00M","-0.45%"
"Jul 08, 2003","90.69","91.58","91.58","90.36","268.10M","0.69%"
"Jul 07, 2003","90.07","89.40","90.08","89.06","205.03M","1.67%"
"Jul 04, 2003","88.59","87.75","88.70","87.43","159.75M","0.98%"
"Jul 03, 2003","87.73","89.03","89.44","87.47","278.90M","0.14%"
"Jul 02, 2003","87.61","87.25","87.78","86.93","231.84M","1.69%"
"Jul 01, 2003","86.15","84.99","86.15","84.56","115.51M","0.80%"
"Jun 30, 2003","85.47","86.04","86.20","85.10","129.18M","-1.23%"
"Jun 27, 2003","86.53","87.22","87.77","86.31","161.42M","0.19%"
"Jun 26, 2003","86.37","85.32","86.88","85.23","191.39M","0.38%"
"Jun 25, 2003","86.04","84.99","86.16","84.92","216.38M","1.62%"
"Jun 24, 2003","84.67","84.71","84.90","84.12","180.43M","-1.62%"
"Jun 23, 2003","86.06","87.50","87.58","85.84","206.06M","-1.70%"
"Jun 20, 2003","87.55","87.27","88.16","87.22","279.40M","-0.64%"
"Jun 19, 2003","88.11","86.75","88.12","86.52","306.47M","2.41%"
"Jun 18, 2003","86.04","85.76","86.80","85.59","286.90M","0.14%"
"Jun 17, 2003","85.92","85.82","86.29","85.39","379.06M","2.63%"
"Jun 16, 2003","83.72","84.28","84.57","83.44","208.36M","-1.26%"
"Jun 13, 2003","84.79","84.49","85.48","83.54","267.86M","1.16%"
"Jun 12, 2003","83.82","83.86","84.36","83.24","305.47M","1.07%"
"Jun 11, 2003","82.93","83.03","83.86","82.79","169.64M","0.19%"
"Jun 10, 2003","82.77","82.20","83.21","82.02","146.02M","-0.11%"
"Jun 09, 2003","82.86","81.50","83.00","81.21","145.26M","1.37%"
"Jun 05, 2003","81.74","82.38","82.46","81.62","210.55M","0.42%"
"Jun 04, 2003","81.40","81.63","81.68","80.32","186.39M","0.56%"
"Jun 03, 2003","80.95","81.57","81.83","80.50","203.94M","-1.94%"
"Jun 02, 2003","82.55","81.92","82.67","81.73","268.69M","2.51%"
"May 30, 2003","80.53","80.34","80.85","79.61","189.78M","0.16%"
"May 29, 2003","80.40","79.25","80.90","79.13","208.13M","0.73%"
"May 28, 2003","79.82","79.91","80.15","79.02","288.63M","2.41%"
"May 27, 2003","77.94","78.66","78.68","77.24","200.71M","-0.57%"
"May 26, 2003","78.39","77.47","78.96","77.03","221.83M","1.07%"
"May 23, 2003","77.56","76.38","77.65","76.16","189.34M","2.82%"
"May 22, 2003","75.43","75.92","77.13","74.90","172.20M","-0.96%"
"May 21, 2003","76.16","76.06","76.52","75.58","184.01M","-0.31%"
"May 20, 2003","76.40","74.27","76.41","74.09","171.58M","1.02%"
"May 19, 2003","75.63","76.61","76.61","75.14","155.79M","-2.49%"
"May 16, 2003","77.56","78.73","79.17","77.16","204.46M","-1.57%"
"May 15, 2003","78.80","78.05","78.97","76.97","317.04M","1.59%"
"May 14, 2003","77.57","77.70","78.52","77.04","189.94M","-0.79%"
"May 13, 2003","78.19","80.50","80.84","78.07","260.53M","-2.81%"
"May 12, 2003","80.45","80.58","81.33","80.33","310.92M","1.96%"
"May 09, 2003","78.90","78.04","78.94","77.53","297.08M","0.06%"
"May 07, 2003","78.85","77.87","78.90","77.30","210.09M","2.39%"
"May 06, 2003","77.01","76.86","77.76","76.71","243.74M","1.17%"
"May 02, 2003","76.12","76.57","76.87","74.15","169.95M","-0.43%"
"Apr 30, 2003","76.45","76.11","77.08","75.57","201.91M","0.39%"
"Apr 29, 2003","76.15","73.92","76.39","73.71","223.54M","5.17%"
"Apr 28, 2003","72.41","71.14","72.96","70.74","226.01M","0.47%"
"Apr 25, 2003","72.07","73.47","73.47","71.29","252.31M","-3.64%"
"Apr 24, 2003","74.79","76.09","76.47","74.26","214.16M","-1.67%"
"Apr 23, 2003","76.06","77.48","77.87","76.04","301.93M","-0.85%"
"Apr 22, 2003","76.71","78.26","78.26","76.50","315.78M","-2.97%"
"Apr 21, 2003","79.06","79.54","80.04","78.44","263.81M","-0.77%"
"Apr 18, 2003","79.67","79.49","79.74","78.54","412.68M","2.00%"
"Apr 17, 2003","78.11","78.35","79.04","77.99","372.32M","-1.45%"
"Apr 16, 2003","79.26","78.63","79.79","78.36","412.82M","2.76%"
"Apr 15, 2003","77.13","77.33","77.56","76.34","264.60M","1.82%"
"Apr 14, 2003","75.75","75.14","76.99","74.99","289.42M","2.06%"
"Apr 11, 2003","74.22","73.45","76.12","73.04","400.22M","0.90%"
"Apr 10, 2003","73.56","72.46","73.67","71.95","284.62M","1.53%"
"Apr 09, 2003","72.45","74.00","74.17","72.44","292.33M","-3.18%"
"Apr 08, 2003","74.83","73.36","75.63","73.06","377.51M","0.27%"
"Apr 07, 2003","74.63","72.16","75.11","71.64","272.05M","5.13%"
"Apr 04, 2003","70.99","68.62","71.12","68.12","249.09M","2.47%"
"Apr 03, 2003","69.28","70.70","70.77","69.06","227.97M","0.41%"
"Apr 02, 2003","69.00","68.72","69.09","67.65","275.84M","0.88%"
"Apr 01, 2003","68.40","67.19","68.41","66.66","174.76M","0.51%"
"Mar 31, 2003","68.05","69.63","69.86","67.89","137.29M","-3.84%"
"Mar 28, 2003","70.77","70.22","70.77","69.21","166.26M","1.36%"
"Mar 27, 2003","69.82","70.00","70.17","69.46","158.13M","-1.08%"
"Mar 26, 2003","70.58","71.60","72.00","70.13","480.94M","-0.17%"
"Mar 25, 2003","70.70","70.14","71.16","70.08","371.43M","-2.59%"
"Mar 24, 2003","72.58","73.76","73.76","72.33","404.88M","-1.08%"
"Mar 21, 2003","73.37","72.52","73.51","71.98","409.95M","1.34%"
"Mar 20, 2003","72.40","70.63","72.43","69.87","597.52M","4.85%"
"Mar 19, 2003","69.05","68.16","69.71","68.12","256.96M","0.82%"
"Mar 18, 2003","68.49","68.50","68.77","67.12","269.03M","4.34%"
"Mar 17, 2003","65.64","68.28","68.28","65.25","289.09M","-4.19%"
"Mar 14, 2003","68.51","69.81","69.95","68.08","373.31M","0.99%"
"Mar 13, 2003","67.84","67.53","67.84","65.42","285.97M","0.28%"
"Mar 12, 2003","67.65","67.65","68.06","66.76","354.53M","-0.21%"
"Mar 11, 2003","67.79","67.67","68.62","67.54","255.77M","-2.12%"
"Mar 10, 2003","69.26","69.32","69.70","68.82","237.64M","-0.10%"
"Mar 07, 2003","69.33","69.45","70.57","68.98","216.69M","-1.48%"
"Mar 06, 2003","70.37","71.57","71.58","69.88","246.28M","-0.82%"
"Mar 05, 2003","70.95","71.83","71.87","70.61","319.60M","-2.90%"
"Mar 04, 2003","73.07","73.65","73.73","72.60","197.55M","-2.40%"
"Mar 03, 2003","74.87","73.32","74.92","73.18","234.39M","2.77%"
"Feb 28, 2003","72.85","74.28","74.51","72.56","249.51M","-1.29%"
"Feb 27, 2003","73.80","73.60","74.21","72.93","218.36M","-1.38%"
"Feb 26, 2003","74.83","75.40","75.83","74.65","314.02M","-0.40%"
"Feb 25, 2003","75.13","76.76","76.85","75.13","254.62M","-4.07%"
"Feb 24, 2003","78.32","77.31","78.77","77.31","303.84M","2.23%"
"Feb 21, 2003","76.61","76.84","76.84","75.73","531.82M","-0.36%"
"Feb 20, 2003","76.89","76.32","77.00","75.88","655.59M","0.88%"
"Feb 19, 2003","76.22","77.80","78.35","76.16","254.80M","-0.43%"
"Feb 18, 2003","76.55","76.39","76.93","75.24","270.29M","0.30%"
"Feb 17, 2003","76.32","74.84","76.40","74.54","357.50M","4.75%"
"Feb 14, 2003","72.86","72.82","73.11","71.79","253.76M","-0.08%"
"Feb 13, 2003","72.92","74.27","74.33","72.50","177.35M","-1.49%"
"Feb 12, 2003","74.02","72.62","74.02","72.55","148.86M","1.38%"
"Feb 11, 2003","73.01","73.85","74.26","71.09","260.16M","-0.21%"
"Feb 10, 2003","73.16","72.60","73.48","72.44","201.41M","-0.01%"
"Feb 07, 2003","73.17","74.49","74.50","72.30","198.17M","-2.10%"
"Feb 06, 2003","74.74","76.37","76.57","74.32","214.02M","-1.95%"
"Feb 05, 2003","76.23","75.96","77.08","75.56","444.23M","-0.61%"
"Feb 04, 2003","76.70","76.50","76.93","75.74","390.13M","0.52%"
"Feb 03, 2003","76.30","75.25","76.66","74.46","174.94M","1.44%"
"Jan 30, 2003","75.22","74.92","75.49","74.44","252.94M","1.44%"
"Jan 29, 2003","74.15","76.52","76.65","73.83","319.98M","-3.02%"
"Jan 28, 2003","76.46","75.14","76.46","74.97","138.94M","1.34%"
"Jan 27, 2003","75.45","76.07","76.07","74.73","167.15M","-2.70%"
"Jan 24, 2003","77.54","79.63","80.22","76.94","198.19M","-2.55%"
"Jan 23, 2003","79.57","79.21","79.83","78.22","293.27M","0.43%"
"Jan 22, 2003","79.23","79.74","80.37","78.52","290.83M","-1.58%"
"Jan 21, 2003","80.50","80.88","80.93","79.35","193.85M","-0.27%"
"Jan 20, 2003","80.72","79.82","80.76","79.63","238.66M","-0.30%"
"Jan 17, 2003","80.96","81.45","82.67","80.96","193.57M","-1.96%"
"Jan 16, 2003","82.58","81.35","82.70","80.83","238.19M","0.07%"
"Jan 15, 2003","82.52","83.62","84.00","81.86","307.44M","-0.33%"
"Jan 14, 2003","82.79","82.24","83.15","81.46","389.75M","0.25%"
"Jan 13, 2003","82.58","79.76","82.58","79.39","562.13M","3.32%"
"Jan 10, 2003","79.93","81.79","81.96","78.61","334.18M","-0.14%"
"Jan 09, 2003","80.04","81.88","82.00","80.04","275.37M","-3.53%"
"Jan 08, 2003","82.97","83.57","84.15","82.83","246.79M","-0.07%"
"Jan 07, 2003","83.03","86.55","86.60","83.01","316.65M","-2.23%"
"Jan 06, 2003","84.92","84.65","85.07","83.69","327.76M","0.92%"
"Jan 03, 2003","84.15","82.86","84.32","82.57","631.67M","4.25%"
"Jan 02, 2003","80.72","80.59","81.00","79.29","398.24M","1.06%"
"Dec 30, 2002","79.87","83.20","83.20","78.10","350.71M","-4.60%"
"Dec 27, 2002","83.72","83.84","85.15","83.54","528.43M","-2.18%"
"Dec 26, 2002","85.59","85.92","86.59","84.91","533.49M","-0.83%"
"Dec 24, 2002","86.31","87.62","88.15","85.82","410.37M","-1.89%"
"Dec 23, 2002","87.97","90.53","90.72","87.79","465.56M","-2.46%"
"Dec 20, 2002","90.19","89.46","90.59","89.22","705.32M","0.16%"
"Dec 18, 2002","90.05","88.60","90.42","88.16","969.47M","0.76%"
"Dec 17, 2002","89.37","89.22","89.51","88.97","894.59M","1.88%"
"Dec 16, 2002","87.72","88.51","88.76","87.50","654.66M","-2.33%"
"Dec 13, 2002","89.81","90.04","90.26","88.90","323.53M","-1.10%"
"Dec 12, 2002","90.81","89.12","90.81","88.92","892.47M","2.60%"
"Dec 11, 2002","88.51","89.37","89.67","88.14","559.42M","-0.57%"
"Dec 10, 2002","89.02","88.18","89.40","88.00","440.99M","-0.91%"
"Dec 09, 2002","89.84","91.30","91.59","89.36","667.63M","-1.31%"
"Dec 06, 2002","91.03","90.80","91.71","90.28","410.20M","-0.71%"
"Dec 05, 2002","91.68","90.76","91.69","89.77","315.38M","1.17%"
"Dec 04, 2002","90.62","91.92","92.01","90.44","381.32M","-3.10%"
"Dec 03, 2002","93.52","92.71","93.68","92.22","622.57M","0.92%"
"Dec 02, 2002","92.67","92.01","92.85","91.31","466.45M","0.67%"
"Nov 29, 2002","92.05","91.39","92.05","90.51","377.22M","1.47%"
"Nov 28, 2002","90.72","91.33","92.20","90.61","522.00M","0.95%"
"Nov 27, 2002","89.87","88.08","90.02","88.05","441.35M","0.85%"
"Nov 26, 2002","89.11","89.63","89.79","88.47","1.15B","-0.64%"
"Nov 25, 2002","89.68","88.30","89.82","88.23","1.20B","1.94%"
"Nov 22, 2002","87.97","89.47","89.51","87.92","461.62M","0.37%"
"Nov 21, 2002","87.65","88.28","88.85","87.57","572.12M","1.33%"
"Nov 20, 2002","86.50","84.75","86.64","84.41","853.88M","1.69%"
"Nov 19, 2002","85.06","83.97","85.24","83.94","1.30B","0.69%"
"Nov 18, 2002","84.48","85.25","85.94","84.25","443.90M","-0.91%"
"Nov 15, 2002","85.26","84.70","85.34","84.19","807.39M","3.45%"
"Nov 14, 2002","82.42","82.97","83.40","82.19","366.37M","-0.28%"
"Nov 13, 2002","82.65","82.94","83.27","81.69","458.16M","-0.11%"
"Nov 12, 2002","82.74","81.42","83.05","81.25","640.68M","-0.49%"
"Nov 11, 2002","83.15","84.71","84.71","82.71","420.71M","-2.69%"
"Nov 08, 2002","85.45","84.47","85.45","83.96","471.74M","-0.93%"
"Nov 07, 2002","86.25","85.83","87.21","85.23","571.82M","-0.17%"
"Nov 06, 2002","86.40","85.21","86.51","85.02","986.97M","2.84%"
"Nov 05, 2002","84.01","85.03","85.29","83.47","971.33M","-1.21%"
"Nov 04, 2002","85.04","83.51","85.04","83.05","1.49B","4.15%"
"Nov 01, 2002","81.65","82.21","82.90","81.43","625.24M","-1.74%"
"Oct 31, 2002","83.10","83.79","84.57","82.32","755.30M","0.16%"
"Oct 30, 2002","82.97","84.81","84.86","82.17","1.07B","-2.31%"
"Oct 29, 2002","84.93","85.21","86.23","84.82","1.31B","-0.79%"
"Oct 28, 2002","85.61","84.10","85.89","83.77","924.08M","3.58%"
"Oct 25, 2002","82.65","81.35","83.51","81.34","728.19M","0.21%"
"Oct 24, 2002","82.48","83.31","83.94","81.88","1.39B","-0.35%"
"Oct 23, 2002","82.77","80.53","82.78","79.24","1.25B","3.02%"
"Oct 22, 2002","80.34","83.78","83.82","79.48","821.75M","-2.16%"
"Oct 21, 2002","82.11","83.90","84.16","82.11","1.38B","-2.83%"
"Oct 18, 2002","84.50","83.23","84.97","82.73","852.75M","4.12%"
"Oct 17, 2002","81.16","79.75","81.59","78.73","1.00B","1.32%"
"Oct 16, 2002","80.10","80.68","80.70","79.34","896.29M","1.12%"
"Oct 15, 2002","79.21","78.11","79.85","77.05","557.10M","2.51%"
"Oct 14, 2002","77.27","76.09","77.67","75.96","390.73M","4.62%"
"Oct 11, 2002","73.86","75.83","76.04","72.38","472.74M","0.70%"
"Oct 10, 2002","73.35","76.86","77.31","73.35","475.34M","-5.99%"
"Oct 09, 2002","78.02","80.15","80.15","77.84","355.53M","-2.34%"
"Oct 08, 2002","79.89","78.74","79.89","78.37","382.52M","1.34%"
"Oct 07, 2002","78.83","81.03","81.03","78.80","461.12M","-3.76%"
"Oct 04, 2002","81.91","80.80","82.43","80.17","638.50M","0.50%"
"Oct 02, 2002","81.50","83.90","83.93","81.25","579.29M","-0.65%"
"Oct 01, 2002","82.03","80.31","82.06","80.20","320.13M","0.81%"
"Sep 30, 2002","81.37","81.09","81.60","80.43","340.39M","-2.47%"
"Sep 27, 2002","83.43","83.57","84.53","83.05","910.81M","0.23%"
"Sep 26, 2002","83.24","84.55","84.98","82.80","455.63M","0.77%"
"Sep 25, 2002","82.60","84.01","84.05","81.86","306.17M","-2.12%"
"Sep 24, 2002","84.39","83.62","85.01","83.50","375.56M","-0.93%"
"Sep 23, 2002","85.18","86.83","86.96","84.89","280.64M","-3.65%"
"Sep 19, 2002","88.41","88.55","89.89","88.14","260.04M","0.01%"
"Sep 18, 2002","88.40","88.87","89.16","87.81","321.13M","-3.25%"
"Sep 17, 2002","91.37","89.84","91.38","89.09","347.29M","3.32%"
"Sep 16, 2002","88.43","90.72","90.73","87.94","623.84M","-2.07%"
"Sep 13, 2002","90.30","91.40","91.57","90.08","993.29M","-3.04%"
"Sep 12, 2002","93.13","91.22","93.13","90.86","392.98M","2.18%"
"Sep 11, 2002","91.14","90.30","91.39","90.00","311.23M","1.64%"
"Sep 10, 2002","89.67","88.08","89.67","88.08","343.88M","2.39%"
"Sep 09, 2002","87.58","89.56","89.83","87.33","646.30M","-1.33%"
"Sep 06, 2002","88.76","89.60","90.15","88.47","381.09M","-1.65%"
"Sep 05, 2002","90.25","91.67","91.68","90.19","302.89M","-0.46%"
"Sep 04, 2002","90.67","91.20","91.48","89.89","326.29M","-2.52%"
"Sep 03, 2002","93.01","94.63","94.98","92.99","479.11M","-1.62%"
"Sep 02, 2002","94.54","92.98","94.54","92.74","409.07M","2.15%"
"Aug 30, 2002","92.55","91.20","92.55","90.47","514.04M","1.64%"
"Aug 29, 2002","91.06","90.49","91.06","89.96","821.73M","0.19%"
"Aug 28, 2002","90.89","90.16","91.93","90.16","343.83M","-0.03%"
"Aug 27, 2002","90.92","92.68","92.73","90.82","425.53M","-1.60%"
"Aug 26, 2002","92.40","92.05","92.75","91.86","467.43M","-0.88%"
"Aug 23, 2002","93.22","94.16","94.90","92.97","516.76M","-0.68%"
"Aug 22, 2002","93.86","94.34","94.68","93.52","965.99M","0.02%"
"Aug 21, 2002","93.84","92.42","94.05","91.99","1.11B","1.21%"
"Aug 20, 2002","92.72","92.16","93.22","91.90","1.34B","2.83%"
"Aug 19, 2002","90.17","90.88","91.74","89.57","889.42M","-0.04%"
"Aug 16, 2002","90.21","90.94","91.59","89.84","551.69M","1.14%"
"Aug 14, 2002","89.19","87.57","89.59","87.38","575.10M","0.44%"
"Aug 13, 2002","88.80","86.85","88.81","86.63","506.40M","2.16%"
"Aug 12, 2002","86.92","86.79","87.95","86.53","579.98M","0.37%"
"Aug 09, 2002","86.60","87.46","88.32","86.51","1.16B","1.19%"
"Aug 08, 2002","85.58","85.63","86.01","84.68","645.78M","0.68%"
"Aug 07, 2002","85.00","85.83","86.35","84.76","699.36M","0.69%"
"Aug 06, 2002","84.42","82.65","84.55","82.65","1.13B","-0.19%"
"Aug 05, 2002","84.58","86.46","86.66","84.13","1.36B","-3.68%"
"Aug 02, 2002","87.81","86.95","88.31","86.32","1.33B","-1.08%"
"Aug 01, 2002","88.77","90.56","90.56","88.06","1.04B","-1.54%"
"Jul 31, 2002","90.16","91.10","91.40","90.05","1.59B","-0.87%"
"Jul 30, 2002","90.95","90.78","91.87","90.73","1.04B","3.59%"
"Jul 29, 2002","87.80","88.18","88.72","87.05","1.67B","0.48%"
"Jul 26, 2002","87.38","89.92","90.73","86.19","620.99M","-3.81%"
"Jul 25, 2002","90.84","94.77","94.77","90.84","947.75M","0.07%"
"Jul 24, 2002","90.78","91.00","91.30","89.84","1.61B","-2.97%"
"Jul 23, 2002","93.56","90.06","93.56","89.19","1.99B","3.14%"
"Jul 22, 2002","90.71","91.15","92.64","90.49","1.10B","-4.42%"
"Jul 19, 2002","94.90","95.48","95.86","93.59","1.77B","-2.53%"
"Jul 18, 2002","97.36","97.34","98.16","96.85","1.49B","0.34%"
"Jul 16, 2002","97.03","98.79","99.72","96.57","1.66B","-1.50%"
"Jul 15, 2002","98.51","99.02","100.66","98.05","1.42B","-1.19%"
"Jul 12, 2002","99.70","97.99","99.79","97.48","1.49B","3.95%"
"Jul 11, 2002","95.91","98.26","98.27","95.91","693.86M","-3.96%"
"Jul 10, 2002","99.86","100.10","101.07","99.40","348.39M","-1.18%"
"Jul 09, 2002","101.05","99.30","101.05","98.78","1.17B","2.42%"
"Jul 08, 2002","98.66","101.78","101.82","98.11","671.07M","-0.68%"
"Jul 05, 2002","99.34","96.77","100.56","96.77","712.62M","2.60%"
"Jul 04, 2002","96.82","95.98","96.82","94.94","1.16B","2.06%"
"Jul 03, 2002","94.87","93.33","95.15","92.35","150.51M","0.84%"
"Jul 02, 2002","94.08","91.16","94.64","90.94","203.11M","0.42%"
"Jun 28, 2002","93.69","91.44","94.39","91.28","390.65M","4.42%"
"Jun 27, 2002","89.72","90.74","91.26","88.81","657.18M","1.25%"
"Jun 26, 2002","88.61","92.69","92.69","88.24","333.65M","-7.01%"
"Jun 25, 2002","95.29","97.36","98.01","95.00","423.53M","-1.34%"
"Jun 24, 2002","96.58","96.36","97.18","94.89","360.83M","-1.17%"
"Jun 21, 2002","97.72","96.23","98.37","95.11","539.04M","0.26%"
"Jun 20, 2002","97.47","96.63","97.90","95.92","618.64M","0.04%"
"Jun 19, 2002","97.43","101.12","102.20","96.66","410.71M","-3.99%"
"Jun 18, 2002","101.48","103.41","103.86","101.46","415.76M","0.09%"
"Jun 17, 2002","101.39","103.34","103.88","101.39","418.59M","-1.61%"
"Jun 14, 2002","103.05","102.80","104.38","102.78","400.41M","-0.09%"
"Jun 12, 2002","103.14","101.86","103.14","101.54","383.78M","0.47%"
"Jun 11, 2002","102.66","102.14","102.81","101.08","668.45M","0.25%"
"Jun 10, 2002","102.40","101.38","102.85","101.23","891.83M","2.02%"
"Jun 07, 2002","100.37","100.16","100.81","99.37","625.24M","-1.88%"
"Jun 05, 2002","102.29","102.95","103.52","102.12","466.88M","0.22%"
"Jun 04, 2002","102.07","99.91","102.19","99.39","262.89M","0.14%"
"Jun 03, 2002","101.93","100.54","102.31","99.63","232.53M","1.12%"
"May 31, 2002","100.80","103.18","103.92","100.61","264.26M","-2.40%"
"May 30, 2002","103.28","104.42","105.21","102.78","232.90M","-2.24%"
